# Catenated from 7 split-jobs.

# SNANA VERSION: v10_65e 

# DATA  VERSION: Lucas_TEST_smearC11 

# FITOPT:  CUTWIN_SNRMAX2 5 1.0E8 CUTWIN_NFILT_SNRMAX2 2 99

# ---------------------------------------- 

NVAR: 49 

VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB SIM_TYPE_INDEX SIM_TEMPLATE_INDEX SIM_LIBID SIM_NGEN_LIBID SIM_ZCMB SIM_VPEC SIM_DLMAG SIM_PKMJD SIM_x1 SIM_c SIM_alpha SIM_beta SIM_x0 SIM_mB SIM_AV 

# VERSION_SNANA      = v10_65e 

# VERSION_PHOTOMETRY = Lucas_TEST_smearC11 

# SNANA_VERSION : v10_65e 

# TABLE NAME: FITRES 

# 

VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB SIM_TYPE_INDEX SIM_TEMPLATE_INDEX SIM_LIBID SIM_NGEN_LIBID SIM_ZCMB SIM_VPEC SIM_DLMAG SIM_PKMJD SIM_x1 SIM_c SIM_alpha SIM_beta SIM_x0 SIM_mB SIM_AV 

SN: 5352 10 101 C1 1 0.55012 0.00010 0.54955 0.00010 0.54955 0.00155 0 300 -9 -9 29.8911 20.5900 16.1422 56666.566 0.341 0.5061 0.3202 -7.28517e-02 2.67399e-02 22.6367 3.22348e-02 1.58239e-05 4.69801e-07 7.60554e-04 -7.85309e-08 -4.88391e-09 31 33.0147 0.4173 1 0 361 1 0.5485 270.9147 42.5050 56667.215 0.9742 -1.08349e-01 0.1400 3.2000 1.55327e-05 22.6569 -9

SN: 10662 10 101 X1 1 0.61682 0.00010 0.61548 0.00010 0.61548 0.00162 0 300 -9 -9 9.7934 6.3903 6.2296 56652.609 1.044 -2.71146e-01 0.7157 -6.42482e-02 6.94614e-02 23.2663 6.85319e-02 8.86126e-06 5.59325e-07 7.23290e-03 -2.46134e-07 -1.17199e-08 26 36.9145 9.66751e-02 1 0 375 1 0.6148 193.5631 42.8060 56651.586 -4.33723e-01 -8.96327e-02 0.1400 3.2000 9.29041e-06 23.2149 -9

SN: 2685 10 101 C2 1 0.55827 0.00010 0.55770 0.00010 0.55770 0.00156 0 300 -9 -9 18.0960 13.2387 10.7587 56635.852 0.150 0.5099 0.4530 1.02673e-02 3.19297e-02 22.8717 3.96985e-02 1.27443e-05 4.65980e-07 1.66725e-03 -1.27226e-07 -5.96969e-09 51 64.2588 0.1005 1 0 392 1 0.5550 819.3461 42.5385 56635.215 0.8225 -4.93831e-02 0.1400 3.2000 1.24130e-05 22.9003 -9

SN: 13250 10 101 E1+E2 1 0.70876 0.00010 0.70752 0.00010 0.70752 0.00171 0 300 -9 -9 12.8743 8.6193 7.0188 56629.684 0.686 0.6351 0.4684 -1.26205e-02 4.79742e-02 23.4994 4.92737e-02 7.14909e-06 3.24445e-07 2.15380e-03 -9.03418e-08 -3.80009e-09 73 73.5898 0.4916 1 0 406 1 0.7093 -5.46187e+02 43.1813 56629.273 0.6726 -4.46911e-02 0.1400 3.2000 6.64279e-06 23.5791 -9

SN: 8744 10 101 X2 1 0.51956 0.00010 0.51834 0.00010 0.51834 0.00152 0 300 -9 -9 22.6765 15.8552 10.9585 56576.180 0.474 -1.51197e+00 0.4163 -1.45399e-01 3.19511e-02 22.8601 3.80709e-02 1.28809e-05 4.51664e-07 2.89669e-03 -7.78878e-08 -5.04663e-09 50 67.0856 5.36531e-02 1 0 428 1 0.5184 -6.28205e+00 42.3573 56576.344 -1.32528e+00 -9.36964e-02 0.1400 3.2000 1.26711e-05 22.8780 -9

SN: 9089 10 101 X1 1 0.51221 0.00010 0.51096 0.00010 0.51096 0.00152 0 300 -9 -9 12.7871 11.5321 9.1171 56599.180 1.098 0.3828 0.7021 6.28910e-02 5.25774e-02 23.4298 6.04516e-02 7.62235e-06 4.24397e-07 2.18498e-03 -1.36440e-07 -1.02089e-08 51 62.8257 0.1446 1 0 9 1 0.5103 196.8183 42.3171 56598.477 -4.85282e-01 0.1117 0.1400 3.2000 7.99880e-06 23.3774 -9

SN: 730 10 101 X1 1 0.53327 0.00010 0.53201 0.00010 0.53201 0.00154 0 300 -9 -9 21.3184 15.4861 11.9965 56545.637 0.368 -1.72087e-02 0.3530 -1.52821e-01 2.62560e-02 22.5970 3.26889e-02 1.64141e-05 4.94189e-07 8.23667e-04 -8.68944e-08 -4.83819e-09 51 37.8023 0.9301 1 0 23 1 0.5309 375.5616 42.4212 56545.480 0.2584 -1.24895e-01 0.1400 3.2000 1.60635e-05 22.6204 -9

SN: 9293 10 101 C3 1 0.73343 0.00010 0.73275 0.00010 0.73275 0.00174 0 300 -9 -9 12.3719 11.4275 11.1368 56677.203 0.977 1.4555 0.9270 0.1307 5.57074e-02 24.3900 6.81674e-02 3.14765e-06 1.97624e-07 2.23223e-02 -1.48758e-07 -6.01575e-09 18 14.6717 0.7432 1 0 49 1 0.7327 4.2023 43.2691 56675.770 0.3107 0.1307 0.1400 3.2000 3.48765e-06 24.2787 -9

SN: 6510 10 101 S2 1 0.75674 0.00010 0.75544 0.00010 0.75544 0.00176 0 300 -9 -9 8.6903 6.5680 3.9054 56600.324 0.280 -7.00335e-01 0.9483 -2.40287e-01 8.00480e-02 24.1219 9.52905e-02 4.02925e-06 3.53630e-07 2.29544e-03 -1.47461e-07 8.55403e-09 47 50.5052 0.3748 1 0 122 1 0.7565 -3.55643e+02 43.3536 56601.887 1.1891 5.83216e-02 0.1400 3.2000 4.47189e-06 24.0088 -9

SN: 1283 10 101 X3 1 0.24173 0.00010 0.24073 0.00010 0.24073 0.00125 0 300 -9 -9 201.6405 156.6152 142.0153 56633.273 0.053 6.68387e-02 7.44151e-02 -5.78313e-02 2.08291e-02 21.0017 2.57388e-02 7.13405e-05 1.69122e-06 -2.22911e-05 -1.27933e-08 -2.92582e-08 33 18.1510 0.9831 1 0 150 1 0.2412 -1.16345e+02 40.4148 56633.184 1.48949e-03 -9.11872e-03 0.1400 3.2000 7.01210e-05 21.0204 -9

SN: 3762 10 101 S1 1 0.51304 0.00010 0.51197 0.00010 0.51197 0.00152 0 300 -9 -9 9.8935 9.1181 7.3998 56591.312 0.712 -2.10182e+00 0.5733 -1.28557e-01 5.78415e-02 23.0832 8.22976e-02 1.04889e-05 7.95047e-07 1.04917e-02 -3.25967e-07 -2.17112e-08 52 35.0236 0.9731 1 0 164 1 0.5121 34.8776 42.3251 56592.180 -1.12237e+00 2.76060e-02 0.1400 3.2000 9.37065e-06 23.2056 -9

SN: 295 10 101 X2 1 0.40080 0.00010 0.39966 0.00010 0.39966 0.00140 0 300 -9 -9 16.4358 14.5136 8.5360 56616.180 0.373 -1.44160e-01 0.3962 2.66970e-02 3.93007e-02 22.3765 5.76205e-02 2.01096e-05 1.06723e-06 7.10771e-03 -3.07098e-07 -3.12352e-08 42 32.6441 0.8494 1 0 177 1 0.3998 -1.19997e+01 41.6851 56616.168 -4.14640e-01 6.36992e-04 0.1400 3.2000 2.00406e-05 22.3802 -9

SN: 1735 10 101 C2 1 0.58287 0.00010 0.58233 0.00010 0.58233 0.00159 0 300 -9 -9 17.0570 10.2110 8.2740 56593.816 0.745 -7.75153e-01 0.5193 -9.10524e-02 4.22597e-02 23.1664 6.21663e-02 9.71534e-06 5.56274e-07 6.69440e-03 -2.09854e-07 -8.24331e-09 55 53.5019 0.5320 1 0 192 1 0.5816 213.5601 42.6589 56593.730 -6.82781e-01 -5.80670e-02 0.1400 3.2000 9.38707e-06 23.2037 -9

SN: 10781 10 101 E1 1 0.70518 0.00010 0.70390 0.00010 0.70390 0.00171 0 300 -9 -9 6.0908 5.2258 5.0533 56551.051 1.072 7.28139e-02 0.9589 2.79803e-02 7.63756e-02 23.8669 9.13342e-02 5.09589e-06 4.28676e-07 1.94312e-02 -2.93098e-07 -8.69241e-09 44 52.5525 0.2047 1 0 213 1 0.7063 -7.36854e+02 43.1693 56549.270 0.7753 5.93644e-02 0.1400 3.2000 5.00878e-06 23.8857 -9

SN: 11157 10 101 C1 1 0.43419 0.00010 0.43368 0.00010 0.43368 0.00144 0 300 -9 -9 23.7882 18.2953 11.4313 56630.102 0.512 -7.86403e-01 0.3358 1.79862e-02 3.08326e-02 22.6259 3.62530e-02 1.59821e-05 5.33646e-07 9.88606e-04 -7.25143e-08 -9.51561e-09 51 36.7597 0.9332 1 0 230 1 0.4319 544.8015 41.8851 56630.332 -8.06041e-01 9.89863e-03 0.1400 3.2000 1.54228e-05 22.6646 -9

SN: 11079 10 101 X3 1 0.78461 0.00010 0.78319 0.00010 0.78319 0.00179 0 300 -9 -9 19.3701 14.7793 12.4132 56549.512 0.645 0.7248 0.4548 -4.09435e-02 3.80394e-02 23.8508 3.95417e-02 5.17245e-06 1.88377e-07 3.71760e-03 -5.75142e-08 -2.40222e-09 36 25.6420 0.9000 1 0 247 1 0.7843 -3.06114e+02 43.4501 56549.508 0.6147 -3.86278e-02 0.1400 3.2000 5.05608e-06 23.8755 -9

SN: 13751 10 101 C3 1 0.90544 0.00010 0.90468 0.00010 0.90468 0.00191 0 300 -9 -9 16.9906 16.4348 8.3929 56565.617 1.019 0.4526 0.4158 4.11728e-02 4.01212e-02 24.2523 3.85028e-02 3.57323e-06 1.26716e-07 3.27012e-03 -2.85576e-08 -6.54374e-10 52 58.2751 0.2556 1 0 258 1 0.9042 154.3585 43.8316 56566.438 0.8705 -2.71630e-03 0.1400 3.2000 3.30809e-06 24.3361 -9

SN: 12689 10 101 X1 1 0.65379 0.00010 0.65243 0.00010 0.65243 0.00166 0 300 -9 -9 9.5910 9.0261 8.0027 56603.211 1.361 0.7964 0.9552 0.1856 7.59806e-02 23.7650 8.12442e-02 5.59737e-06 4.18844e-07 1.34591e-02 -2.56871e-07 -1.49183e-08 41 33.4850 0.8229 1 0 278 1 0.6502 649.4417 42.9560 56602.496 7.18483e-02 5.91615e-02 0.1400 3.2000 5.57042e-06 23.7703 -9

SN: 8813 10 101 C3 1 0.74585 0.00010 0.74514 0.00010 0.74514 0.00175 0 300 -9 -9 16.9587 9.1945 7.0701 56582.355 0.698 0.4748 1.1375 -8.08560e-02 0.1322 24.0059 0.1647 4.48362e-06 6.80296e-07 0.1310 -7.34969e-07 -8.22053e-08 18 23.5486 0.1704 1 0 292 1 0.7443 240.5232 43.3120 56581.758 0.6253 6.35415e-02 0.1400 3.2000 4.25501e-06 24.0627 -9

SN: 14374 10 101 C2 1 0.75490 0.00010 0.75426 0.00010 0.75426 0.00176 0 300 -9 -9 8.3960 7.3053 6.0290 56551.383 1.378 1.3473 1.0777 -5.67631e-02 5.96297e-02 23.7941 7.47795e-02 5.44948e-06 3.75330e-07 2.10748e-02 -2.97051e-07 -4.53311e-09 44 36.4295 0.8150 1 0 317 1 0.7550 -1.92950e+02 43.3482 56550.441 1.2600 -5.46750e-02 0.1400 3.2000 6.32778e-06 23.6319 -9

SN: 14335 10 101 E2 1 0.70639 0.00010 0.70517 0.00010 0.70517 0.00171 0 300 -9 -9 8.1017 7.1755 6.2723 56644.242 1.405 -1.85500e+00 1.2206 -4.83913e-03 9.46584e-02 23.9622 9.90188e-02 4.66805e-06 4.25725e-07 5.68057e-02 -3.77544e-07 -1.73580e-08 27 32.6343 0.2495 1 0 340 1 0.7058 -1.68432e+02 43.1698 56643.559 -6.64038e-01 4.33361e-02 0.1400 3.2000 4.35956e-06 24.0364 -9

SN: 7779 10 101 C3 1 0.88623 0.00010 0.88548 0.00010 0.88548 0.00189 0 300 -9 -9 6.9748 6.4595 2.8678 56609.398 0.190 1.06369e-02 0.7827 0.1399 3.41681e-02 24.9416 7.25777e-02 1.89391e-06 1.26601e-07 1.21522e-02 -6.38935e-08 -1.45003e-09 46 37.7998 0.7999 1 0 366 1 0.8861 -2.48810e+02 43.7759 56609.012 -6.21552e-01 0.1310 0.1400 3.2000 1.93703e-06 24.9172 -9

SN: 2699 10 101 E1 1 0.73402 0.00010 0.73274 0.00010 0.73274 0.00174 0 300 -9 -9 10.2366 6.4732 3.7850 56667.906 1.027 0.8246 0.9022 -2.90344e-01 6.59417e-02 23.6347 9.53906e-02 6.31127e-06 5.54495e-07 1.05631e-02 -3.19515e-07 7.67275e-09 21 15.4146 0.8438 1 0 385 1 0.7327 23.9672 43.2700 56666.480 7.53340e-02 -1.23091e-01 0.1400 3.2000 7.14153e-06 23.5005 -9

SN: 1816 10 101 C1 1 0.59741 0.00010 0.59679 0.00010 0.59679 0.00160 0 300 -9 -9 13.9355 12.2117 11.2215 56564.719 0.690 1.4993 0.5411 5.64815e-02 3.60725e-02 23.3377 4.53409e-02 8.29663e-06 3.46471e-07 4.07683e-03 -1.22804e-07 -5.32193e-09 68 62.6991 0.6589 1 0 403 1 0.5973 -1.85006e+02 42.7271 56563.656 0.3070 6.37365e-03 0.1400 3.2000 8.28287e-06 23.3395 -9

SN: 14499 10 101 C2 1 0.76828 0.00010 0.76764 0.00010 0.76764 0.00177 0 300 -9 -9 10.0160 9.4874 6.4548 56594.449 0.429 1.8162 0.7447 -4.70146e-02 5.91351e-02 23.6692 7.29147e-02 6.11371e-06 4.10578e-07 6.78346e-03 -2.18121e-07 -1.15212e-09 43 39.4915 0.6651 1 0 453 1 0.7686 -3.28879e+02 43.3952 56593.129 0.7044 -8.54181e-02 0.1400 3.2000 6.17587e-06 23.6583 -9

SN: 3872 10 101 X2 1 0.63260 0.00010 0.63131 0.00010 0.63131 0.00164 0 300 -9 -9 10.1027 8.3543 6.7847 56611.859 1.050 0.9880 0.9849 2.50878e-02 7.07024e-02 23.4632 9.29535e-02 7.39115e-06 6.32781e-07 1.54726e-02 -4.84669e-07 -1.87891e-08 38 45.3703 0.2236 1 0 8 1 0.6315 -7.10012e+01 42.8755 56612.375 0.1641 -3.34919e-02 0.1400 3.2000 7.97738e-06 23.3804 -9

SN: 14120 10 101 X1 1 0.47439 0.00010 0.47318 0.00010 0.47318 0.00148 0 300 -9 -9 19.3739 10.3946 10.1429 56655.293 0.510 -7.46021e-01 0.4273 -1.23956e-01 3.13241e-02 22.5912 3.89116e-02 1.65021e-05 5.91416e-07 2.35940e-03 -1.26824e-07 -6.71664e-09 36 36.6132 0.4402 1 0 33 1 0.4735 -1.08066e+02 42.1210 56654.879 -1.42191e+00 -1.11683e-01 0.1400 3.2000 1.64033e-05 22.5977 -9

SN: 11097 10 101 C1 1 0.76087 0.00010 0.76021 0.00010 0.76021 0.00176 0 300 -9 -9 10.2765 8.6911 6.9505 56564.699 1.024 0.6160 0.7595 -7.75193e-02 5.66195e-02 23.7565 6.10539e-02 5.64166e-06 3.17246e-07 9.74978e-03 -1.50382e-07 -1.95512e-09 56 48.0931 0.7648 1 0 59 1 0.7606 -1.66050e+02 43.3681 56564.574 1.0859 -3.94971e-02 0.1400 3.2000 5.80937e-06 23.7247 -9

SN: 5323 10 101 C1 1 0.58929 0.00010 0.58869 0.00010 0.58869 0.00159 0 300 -9 -9 23.7041 16.8006 12.9743 56576.730 0.501 1.1955 0.3906 -1.47503e-02 2.86696e-02 23.0264 3.66212e-02 1.10517e-05 3.72766e-07 9.86027e-04 -8.41926e-08 -3.36713e-09 60 51.3004 0.8074 1 0 77 1 0.5898 -3.28072e+02 42.6931 56577.168 0.7458 -7.80762e-02 0.1400 3.2000 1.16007e-05 22.9738 -9

SN: 12564 10 101 C2 1 0.96795 0.00010 0.96727 0.00010 0.96727 0.00197 0 300 -9 -9 5.8455 5.3169 4.4420 56562.047 1.696 -7.06507e-01 1.3261 -9.62537e-02 8.46693e-02 24.3720 0.1238 3.20026e-06 3.64876e-07 5.44424e-02 -2.92114e-07 1.45575e-09 55 69.3619 9.21047e-02 1 0 91 1 0.9665 281.9424 44.0107 56565.691 0.5348 -6.94487e-02 0.1400 3.2000 3.27026e-06 24.3485 -9

SN: 8964 10 101 C3 1 0.60973 0.00010 0.60911 0.00010 0.60911 0.00161 0 300 -9 -9 20.2474 18.1757 16.5040 56636.680 0.404 -3.77089e-01 0.3621 0.1598 4.10037e-02 23.9613 4.25280e-02 4.67191e-06 1.82997e-07 2.91120e-03 -3.90264e-08 -5.03850e-09 34 21.9084 0.9587 1 0 133 1 0.6091 5.5284 42.7794 56637.160 -7.42088e-01 0.1316 0.1400 3.2000 4.76667e-06 23.9395 -9

SN: 3915 10 101 S1 1 0.48178 0.00010 0.48073 0.00010 0.48073 0.00149 0 300 -9 -9 34.9796 23.3657 20.5856 56600.711 0.483 0.5357 0.3278 -1.50027e-01 1.25775e-02 22.2732 2.81940e-02 2.21161e-05 5.74303e-07 1.95543e-04 -7.06224e-08 -1.81422e-09 52 40.1265 0.9037 1 0 164 1 0.4812 -1.40195e+02 42.1624 56601.301 0.8065 -1.18400e-01 0.1400 3.2000 2.14671e-05 22.3056 -9

SN: 5359 10 101 E1 1 0.74603 0.00010 0.74472 0.00010 0.74472 0.00175 0 300 -9 -9 6.8529 5.9486 5.7837 56669.426 1.090 0.3196 0.8797 -6.66754e-02 7.12373e-02 23.5659 8.91721e-02 6.72403e-06 5.52248e-07 1.06687e-02 -3.24064e-07 -4.65286e-10 20 17.4202 0.6853 1 0 213 1 0.7445 -3.89454e+00 43.3125 56669.664 0.6961 -9.90288e-02 0.1400 3.2000 6.92988e-06 23.5332 -9

SN: 3463 10 101 C1 1 0.56023 0.00010 0.55966 0.00010 0.55966 0.00156 0 300 -9 -9 23.9621 14.7450 12.3716 56675.922 0.421 0.2572 0.3850 -1.45119e-01 2.89388e-02 22.6879 3.70372e-02 1.50946e-05 5.14915e-07 3.13979e-03 -1.23643e-07 -6.03383e-09 24 25.2943 0.4460 1 0 231 1 0.5596 7.0918 42.5564 56676.238 0.6328 -1.24139e-01 0.1400 3.2000 1.48522e-05 22.7055 -9

SN: 4917 10 101 X1 1 0.80978 0.00010 0.80830 0.00010 0.80830 0.00181 0 300 -9 -9 7.7610 5.4476 4.1144 56663.098 1.176 -1.28899e+00 0.9924 7.28704e-02 8.49158e-02 23.7058 9.41343e-02 5.91145e-06 5.12528e-07 1.10761e-02 -3.32454e-07 -1.18990e-09 23 18.8161 0.7617 1 0 278 1 0.8080 96.1101 43.5311 56662.355 0.5527 -7.97267e-02 0.1400 3.2000 5.25461e-06 23.8336 -9

